text,Airline,name,"retweet_count",sentiment,"tweet_location"
" I wait 2+ hrs for CS to call me back re why  flt is cxld/protection & they hang up the minute I answer on 1st ring?",americanair,KCBobolz,0,,"Milwaukee County. Wisconsin"
" I waited on hold for two hours. only to have my call. Really unreliable.",americanair,StephanSDalal,0,,
" I want the flight I have on hold. I don't want a new flight.",americanair,totestoked,0,,"Naperville. IL"
" I want to speak to a human being! !!  This is not an obscene request!",americanair,SchrierCar,0,,
" I was flying from Ft Lauderdale FL to Seattle WA on the 02/28/2015 until the 03/03/2015 and they don't want to honor my flight.",americanair,FvGrecia,0,,
" I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight. Where can i talk for another flight?",americanair,lalonajera7,0,,"Monterrey. Nuevo Leon"
" I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2",americanair,MikeBarr63,0,,"Allen. TX"
" I was happy to purchase the upgrade. If only it was avail on my next flight.",americanair,SuperGlueMom,0,,"Southern Suburbia"
" I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.",americanair,UNTAudra,0,,texas
" I was on a flight for tomorrow and my reservation is coming up.  Help me!",americanair,ElgortA,0,,
" I was on flt 2222 tomorrow. they moved me to 750. I need it moved to Tuesday. the roads won't be better for flight 750. thanks",americanair,farfalla818,0,,"Plano. Texas"
" I was rebooked on a flight that was too Late Flight for my connection!",americanair,Tumzine,0,,
" I was suppose to be in FL 4 hours ago. And I'm not. I've been waiting for hours this is just ridiculous",americanair,"vickyyp__",0,,
" I was told I had a 20minute wait time after waiting hours. And an hour has gone by. This is ridiculous",americanair,urduckcommander,0,,
" I was worried when my bag went SAN to DCA 24 hours before me. But our reunion was an organized  breeze! http://t.co/uOARyQ98PU",americanair,JamieCarlsbad,0,,"Carlsbad. So Cal from Hawaii"
" I wasn't important this morning when you would not seat my wife and I together or allow me to choose seats at Flight Booking Problems!!",americanair,BDinDallas,0,,"Dallas. Texas"
" I will and I will share with many. many others.  filmcrew  media    ",americanair,CineDrones,0,,"Orlando. FL"
" I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything",americanair,chagaga2013,0,,"new york city"
" I will thank you. What do I do if I can't get through and my flight on hold Cancelled Flights?",americanair,totestoked,0,,"Naperville. IL"
" I wish I could remember all of their names!",americanair,Daphnewayans,0,,"Los Angeles"
" I would like a refund for this flight. They delayed the flight 5 times. I feel like you're making fun of us.",americanair,igclp,0,,
" I would like to be reimbursed for my shuttle from Denver after  1080 diversion 6+ hours sitting in plane and mech problems",americanair,chigirldc,0,,
" I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont)",americanair,isainsbury,0,,"Great Abington. Cambridge. GB"
" I would love to say the same but it's not so much. 5hs flight. no internet. no personal A/C. 20yr old plane.  NoFunAtAll",americanair,perelmuterm,0,,Miami
" I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!",americanair,"teague_ryan",0,,"Southern California"
" I wrote down the evoucher number. I got rid of the voucher when I purchased air fair",americanair,softwaredoug,0,,"Charlottesville. VA"
" I'd just like to know where my bag is. when I'll get it and why I don't have it already. No accountability from Cust Service.",americanair,raymackin,0,,
" I'd like to apologize to the gate agent for flight AA76. I was not aware that zone 1 was after the nine other precious gems.",americanair,StefanNiemczyk,0,,
" I'd like to explore both options. and what the cost might be to change the date and destination.",americanair,iSmellNothing,0,,Boston
" I'd love to take my seat. but it appears as though someone already has.   disappointed  upgrademe  wtf http://t.co/9Gx5mMmubb",americanair,VeggieWhisperer,0,,
" I'll DM you.",americanair,LSNorwich,0,,
" I'll be sticking with  in the future. No change fees. first bag free. and stellar customer service.",americanair,ChellyChelly,0,,"Pittsburgh. PA"
" I'll give a reward for whoever finds and returns to me on Thurs when I fly back thru . I ❤️ these earrings!!",americanair,sherscott,0,,Houston
" I'll try to have a great week once I receive it 😩😭💔",americanair,Princessk91,0,,"☀️SoFla☀️"
" I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.",americanair,Alefishman,0,,Argentina
" I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222. I asked for TUES. please fix!",americanair,farfalla818,0,,"Plano. Texas"
" I'm booked for Tuesday night. 60 degrees in Alabama right now. I'm good. Stay warm and safe.",americanair,bharris77,0,,"Frisco. Texas"
" I'm flying into DCA my bag is at IAD.  I am already Late Flight for my meetings at work.  I will call the number when I land 😭",americanair,CamaroGuySteve,0,,
" I'm flying with your competitor today. starts with an U and ends with D. I will never make that mistake again.  americanforlife",americanair,mathardin,0,,"Corpus Christi"
" I'm frustrated by all of the  attitude toward  ExecPlat members.  thenewamerican",usairways,BartonDVM,0,,Arkansas
" I'm getting calls from 1-800-433-7300 but the calls seem to drop instantly. Is there any alternate avenue for resched. support?",americanair,droqen,0,,
" I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow",americanair,Cbarker5,0,,"Kingsville. TX"
" I'm great thanks keep up the good work",americanair,HertzOnMyCouch,0,,"hertz's couch"
" I'm here standing at baggage claim waiting for bags FOR OVER AN HOUR at DFW. The gate is 100 feet from here!  nothappy",americanair,kock,0,,USA
" I'm home & only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..",americanair,Taylorgnomey,0,,
" I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.",americanair,AminahAMajeed,0,,"New York. NY"
" I'm not sure what happened to my USAirways status when the merger took place.",americanair,StefanNiemczyk,0,,
" I'm on  1058 tmrw from CUN DFW. Final dest'n is ORD. Seeing freezing rain in DFW all morning. Should I change my connection?",americanair,SocialJustin,0,,"Chicago. IL"
" I'm on 1024 into Dallas. Do I have any chance of catching 2238 to Boston? Do I need to run from Gate D6 to A15?.",americanair,dgoot,0,,"Boston. MA"
" I'm on flight 1027 tomorrow that got Cancelled Flightled. Need to find an alternative to get to Dallas. Please help.",americanair,nicoeats,0,,"Tokyo. Japan"
" I'm still on hold if you're wondering...  4 hours 37 minutes and counting.   ServiceFail  OnHoldForever  Suboptimal",americanair,troubledsoul99,0,,"Raleigh. NC"
" I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?",americanair,"Shay_Dine",0,,"Saint LOUis"
" I'm sure all these birds will be in warmer weather soon.",americanair,laurmar737,0,,"San Diego. CA"
" I'm sure they did. It's certainly chilly back East today! 😮",americanair,towbinator,0,,"United States of America"
" I'm trying my hardest to not get frustrated. but I am getting no response on email or by phone. AA owes me $500. How do I claim",americanair,"_rtuck",0,,
" I'm trying to choose my seats but every time I go to the next flight I get system error",americanair,queenwitchiepoo,0,,"Syd."
" I'm trying to make a reservation with a &lt: 2 year old lap child. Don't see any option online. How do I proceed with reservation?",americanair,hellomichaellee,0,,"Cary. NC"
" I'm trying to reach the advantage department to add my number to a recent flight",americanair,jsirls,0,,"Los Angeles"
" I'm trying to register since 12:00.don't want to be separated from my brother during the15hours flight!There're few places left",americanair,"melaine_cre",0,,"Saint Maur des Fossés"
" I'm willing to hold for an agent. you aren't being helpful you keep hanging up on me  americanairsucks  hiremorepoeple",americanair,planedoc71,0,,
" I've been calling you for 3 straight days and no one picks up. Sure there are storms but there are also  customers Holler!",americanair,owenHweaver,0,,"MPLS/ATX/BK"
" I've been calling your 1800   all morning to change my name for an upcoming trip but am not able to get through. Please advise!",americanair,gdelgadillo,0,,"Brklyn by way of San Franciso"
" I've been doing this all night. Can someone please help? I need my flt fixed. Please???",americanair,farfalla818,0,,"Plano. Texas"
" I've been in line for over half hour trying to see a representative. now I might even miss the next flight too. unacceptable",americanair,nataliadarling,0,,"⋆city of lost angels⋆"
" I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now.  Stranded",americanair,andyellwood,0,,"New York. New York"
" I've been on hold for 4 hrs. no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",americanair,KaraKFox,0,,"Dallas. Texas"
" I've been on hold for 55 mins about my Cancelled Flighted international flight. Am out of country. so can't leave a call back  . Help?",americanair,andyellwood,0,,"New York. New York"
" I've been on hold for about 3 and a half hours now. Thanks for Cancelled Flighting my flight and not notifying me.",americanair,HaileyUrban,0,,
" I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?",americanair,hovy5019,0,,
" I've been tryin to use my voucher to book a flight the last 2days. Lines are busy. Plse help me?The flight may go up.",americanair,clado225,0,,
" I've been trying for 4 hours to get hold of someone.",americanair,jmgscott,0,,"Dallas. TX"
" I've been trying to call to cxl a reservation for tomorrow. due to needing surgery this week - cannot get through?",americanair,KellyOlexa,0,,"Chicago. IL"
" I've been trying to call your reservations desk for past 12 hours and can't get through.  This is not what I expected.",americanair,ipodipoor,0,,
" I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone. and your website isn't helping",americanair,PimpianaJones,0,,Seattle
